Customer_ID,Customer_Name,Gender,Age,Area,Customer_Segment,Loyalty_Tier,Join_Date
C11149,Raagini Dar,Female,63.0,C-Scheme,Regular,Gold,2023-08-13
C10724,Ekapad Mahajan,Male,20.0,Tonk Road,Regular,Silver,2018-06-13
C12779,Raksha Gala,Female,51.0,Jagatpura,Regular,Gold,2025-04-22
C11152,Lila Oommen,Female,29.0,Malviya Nagar,Regular,Gold,2021-10-27
C13337,Chaitaly Lall,Female,42.0,C-Scheme,Premium,Silver,2019-07-19
C06823,Robert Pant,Male,38.0,Tonk Road,Wholesale,Gold,2018-09-21
C00491,Hamsini Saraf,Female,31.0,Ajmer Road,Regular,Silver,2024-03-25
C06727,Ojas Lalla,Male,58.0,Raja Park,Regular,Gold,2020-07-13
C07240,Aachal Zachariah,Female,18.0,Jagatpura,Regular,Silver,2018-12-13
C07444,Vedika Vig,Female,37.0,Jagatpura,Premium,Silver,2022-09-20
C03820,Chavvi Sidhu,Female,36.0,Tonk Road,Premium,Gold,2021-08-20
C05653,Chanchal Rama,Female,34.0,Raja Park,Regular,Silver,2018-09-29
C05460,Ojas Madan,Male,29.0,Ajmer Road,Regular,Platinum,2025-06-20
C09389,Max Bahri,Male,46.0,Vaishali Nagar,Regular,Silver,2022-03-21
C08607,Vinaya Panchal,Female,44.0,Bapu Nagar,Regular,Silver,2019-12-09
C01578,Jhalak Kalla,Female,28.0,C-Scheme,Premium,Gold,2024-10-30
C02303,Neha Memon,Female,38.0,Shyam Nagar,Regular,Silver,2020-02-26
C04948,Jackson Ganesh,Male,69.0,Vidyadhar Nagar,Regular,Silver,2020-04-04
C03339,Qadim Kaul,Male,47.0,Pratap Nagar,Regular,Gold,2020-05-28
C07584,Faras Krish,Male,37.0,Mansarovar,Premium,Platinum,2019-09-01
C06065,Ishaan Mander,Male,53.0,Jagatpura,Premium,Platinum,2018-11-01
C08203,Mason Ahluwalia,Male,42.0,Bani Park,Regular,Silver,2018-07-28
C11370,Girik Pathak,Male,64.0,Mansarovar,Regular,Gold,2025-11-24
C01600,Udant Minhas,Male,53.0,Vidyadhar Nagar,Regular,Silver,2023-07-08
C00423,Jackson Mitra,Male,67.0,Vidyadhar Nagar,Regular,Gold,2021-07-10
C00087,Neelima Sehgal,Female,27.0,Bani Park,Regular,Gold,2020-12-19
C06854,Vincent Bora,Male,27.0,Raja Park,Regular,Gold,2023-10-05
C05403,Vedika Gulati,Female,30.0,Bapu Nagar,Regular,Gold,2021-07-06
C10912,Daniel Manne,Male,62.0,Malviya Nagar,Regular,Platinum,2019-06-28
C05906,Praneel Tella,Male,30.0,Mansarovar,Regular,Gold,2020-03-22
C13136,Priya Kumer,Female,35.0,Vidyadhar Nagar,Premium,Gold,2024-10-26
C07616,Jyoti Badami,Female,39.0,Jagatpura,Premium,Platinum,2020-12-23
C05530,Triveni Oak,Female,18.0,Sodala,Regular,Silver,2020-05-16
C08860,Jagvi Pant,Female,40.0,Sikar Road,Regular,Gold,2022-09-04
C00502,Saanvi Parsa,Female,58.0,Jagatpura,Regular,Silver,2024-04-25
C08443,Harrison Krish,Male,46.0,Pratap Nagar,Regular,Silver,2025-08-01
C02931,Hemangini Gulati,Female,18.0,Bapu Nagar,Regular,Gold,2023-07-10
C01325,Zarna Munshi,Female,27.0,Durgapura,Regular,Gold,2022-09-22
C10187,Pranav Mukherjee,Male,23.0,Tonk Road,Regular,Platinum,2024-11-14
C01969,Aachal Mody,Female,31.0,Pratap Nagar,Regular,Gold,2018-07-23
C02018,Brijesh Kalita,Male,38.0,Sikar Road,Regular,Silver,2021-02-11
C06360,Bishakha Koshy,Female,47.0,Mansarovar,Regular,Gold,2019-02-21
C11794,Nihal Kaul,Male,47.0,Bapu Nagar,Regular,Silver,2024-03-18
C02952,Yasti Pandey,Female,47.0,Ajmer Road,Regular,Silver,2021-03-12
C03987,Naveen Rao,Male,21.0,Ajmer Road,Regular,Platinum,2022-05-26
C00391,Yug Sodhi,Male,39.0,Civil Lines,Regular,Silver,2024-06-12
C06061,Ranveer Sangha,Male,54.0,Jhotwara,Regular,Gold,2019-08-28
C06389,Neelima Sachdev,Female,41.0,Ajmer Road,Regular,Platinum,2023-06-12
C01433,Zashil Dey,Male,22.0,Jagatpura,Regular,Gold,2021-03-24
C04239,Lajita Sane,Female,52.0,Ajmer Road,Premium,Gold,2023-05-30
C07113,Aryan Kannan,Male,37.0,Sodala,Regular,Silver,2018-11-04
C05176,Vasudha Taneja,Female,20.0,Mansarovar,Regular,Silver,2021-04-12
C01766,Owen Parmer,Male,55.0,Jagatpura,Wholesale,Platinum,2019-08-31
C11991,Samesh Prasad,Male,45.0,Sodala,Regular,Silver,2018-10-16
C11802,Finn Gokhale,Male,41.0,Shyam Nagar,Regular,Platinum,2019-09-13
C12150,Faraj Panchal,Male,37.0,Civil Lines,Premium,Platinum,2025-10-05
C14015,Balveer Devi,Male,32.0,Jhotwara,Regular,Silver,2020-06-25
C12556,Yachana Choudhury,Female,26.0,Shyam Nagar,Premium,Silver,2022-10-21
C08275,Hamsini Kar,Female,61.0,Sikar Road,Premium,Gold,2022-01-21
C06185,Dev Bora,Male,38.0,Civil Lines,Premium,Gold,2019-12-01
C09785,Nisha Dara,Female,47.0,Sodala,Regular,Silver,2025-11-02
C13429,Ganga Sami,Female,38.0,Pratap Nagar,Regular,Gold,2018-03-17
C08571,Kiaan Jhaveri,Male,25.0,Mansarovar,Regular,Platinum,2018-03-03
C14706,Qarin Ram,Male,37.0,Durgapura,Premium,Silver,2019-10-15
C00553,Rishi Sankaran,Male,47.0,Sikar Road,Regular,Platinum,2021-11-23
C02056,Gayathri Shetty,Female,31.0,Bapu Nagar,Regular,Gold,2020-04-08
C07051,Brijesh Ahuja,Male,48.0,Vaishali Nagar,Regular,Silver,2019-05-26
C11130,Vrinda Basak,Female,30.0,Sodala,Regular,Silver,2021-11-03
C10473,Krishna Halder,Female,40.0,Shyam Nagar,Regular,Gold,2023-09-24
C00747,Gopal Kale,Male,31.0,Sodala,Regular,Silver,2022-12-05
C10942,Samar Sunder,Male,38.0,Malviya Nagar,Regular,Platinum,2021-12-26
C04561,Ayushman Doctor,Male,60.0,Vaishali Nagar,Regular,Gold,2020-03-21
C05638,Aachal Jayaraman,Female,38.0,Jhotwara,Regular,Silver,2024-11-06
C13791,Gaurangi Murty,Female,31.0,Civil Lines,Regular,Gold,2018-05-13
C14567,Ria Ratta,Female,39.0,Bapu Nagar,Regular,Silver,2025-09-06
C08016,Krisha Vohra,Female,20.0,Sodala,Premium,Platinum,2024-03-14
C00504,Vamakshi Deo,Female,51.0,Pratap Nagar,Premium,Gold,2018-06-07
C07469,Wyatt Natt,Male,41.0,Malviya Nagar,Regular,Silver,2018-10-20
C02748,Fiyaz Pandya,Male,39.0,Jagatpura,Regular,Silver,2022-11-03
C08960,Zilmil Chaudry,Female,33.0,Sodala,Regular,Silver,2023-02-24
C10678,Azaan Ramachandran,Male,50.0,Civil Lines,Premium,Silver,2022-06-07
C07005,Madhav Luthra,Male,36.0,Ajmer Road,Regular,Silver,2022-07-17
C02175,Shaurya Dugar,Male,25.0,Sikar Road,Regular,Gold,2018-04-13
C00251,Tripti Venkataraman,Female,32.0,Tonk Road,Regular,Silver,2021-09-17
C02875,Kiaan Behl,Male,35.0,Vidyadhar Nagar,Premium,Silver,2020-01-04
C02401,Alka Char,Female,35.0,C-Scheme,Regular,Platinum,2021-07-22
C04984,Vritti Saha,Female,30.0,Bani Park,Regular,Silver,2024-05-05
C08768,Bhanumati Anand,Female,51.0,Bani Park,Regular,Silver,2023-07-27
C06772,Mohini Chawla,Female,47.0,Jagatpura,Regular,Silver,2021-01-15
C13185,Chameli Lad,Female,36.0,Durgapura,Regular,Silver,2021-07-17
C11776,Banjeet Kaul,Male,31.0,Bani Park,Premium,Platinum,2020-07-13
C14395,Yoshita Randhawa,Female,31.0,Vidyadhar Nagar,Regular,Gold,2019-10-11
C07899,Ronith Din,Male,18.0,Pratap Nagar,Regular,Gold,2020-10-04
C10078,Yamini Raja,Female,41.0,Raja Park,Regular,Gold,2025-08-15
C04919,Robert Seshadri,Male,43.0,Vidyadhar Nagar,Regular,Silver,2021-06-30
C11987,Mitali Sabharwal,Female,33.0,Jagatpura,Regular,Gold,2025-09-15
C06844,Vaishnavi Ramachandran,Female,30.0,Durgapura,Regular,Gold,2022-04-06
C01671,Omkaar Ratti,Male,25.0,Vidyadhar Nagar,Regular,Gold,2020-09-20
C10257,Faqid Lad,Male,18.0,Durgapura,Regular,Silver,2020-02-26
C11216,Amara Rau,Female,63.0,Sikar Road,Premium,Platinum,2023-09-19
C11615,Ekiya Gola,Female,53.0,Bapu Nagar,Regular,Silver,2021-04-12
C05774,Deepa Goda,Female,28.0,Sodala,Regular,Gold,2021-04-27
C14562,Anjali Dugar,Female,48.0,Vidyadhar Nagar,Regular,Platinum,2022-01-03
C11128,Watika Hora,Female,18.0,Durgapura,Regular,Silver,2019-03-14
C09253,Edhitha Sule,Female,38.0,Tonk Road,Regular,Silver,2021-05-04
C05830,Sneha Minhas,Female,41.0,Sodala,Regular,Silver,2018-03-02
C02084,Harshil Shan,Male,46.0,Vidyadhar Nagar,Regular,Silver,2020-10-17
C03643,Tanmayi Basak,Female,34.0,Vidyadhar Nagar,Regular,Silver,2018-11-08
C01390,Jagvi Dhillon,Female,18.0,C-Scheme,Premium,Gold,2018-10-13
C00847,Upkaar Saini,Male,41.0,Mansarovar,Regular,Gold,2021-11-30
C11605,Unni Rau,Female,62.0,Jhotwara,Premium,Platinum,2021-04-29
C12008,Neha Krishna,Female,39.0,Tonk Road,Regular,Gold,2020-01-04
C08300,Quincy Karan,Male,47.0,Bapu Nagar,Regular,Silver,2020-01-16
C08350,Amol Sanghvi,Male,53.0,Jagatpura,Regular,Silver,2021-06-05
C10768,Panini Rai,Female,42.0,Malviya Nagar,Regular,Gold,2019-05-17
C01617,David Bawa,Male,43.0,Durgapura,Premium,Platinum,2022-10-14
C10103,Ekta Toor,Female,26.0,Durgapura,Regular,Silver,2023-07-23
C09822,Karan Bansal,Male,38.0,Raja Park,Premium,Gold,2020-01-10
C11033,Zayyan Pandit,Male,42.0,Raja Park,Regular,Silver,2021-11-30
C03331,Gayathri Wagle,Female,25.0,Vaishali Nagar,Regular,Silver,2021-08-10
C02413,Mekhala Shenoy,Female,53.0,Jhotwara,Regular,Silver,2024-10-04
C10196,Devansh Behl,Male,36.0,Sodala,Regular,Silver,2019-01-03
C02979,Benjamin Kar,Male,44.0,Jhotwara,Regular,Gold,2019-03-27
C05106,Krishna Thakkar,Female,35.0,Bapu Nagar,Regular,Gold,2024-11-10
C06683,Avi Choudhary,Male,31.0,Jagatpura,Regular,Platinum,2023-01-24
C11361,Avi Nagi,Male,56.0,Tonk Road,Regular,Gold,2020-10-08
C05250,Chandani Chauhan,Female,31.0,Bapu Nagar,Regular,Gold,2024-02-28
C03070,Yauvani Bava,Female,38.0,Mansarovar,Regular,Silver,2018-12-18
C07088,Vyanjana Ramaswamy,Female,24.0,Malviya Nagar,Premium,Silver,2018-07-26
C04172,Nathan Varughese,Male,33.0,Sodala,Regular,Silver,2025-08-22
C01212,Hredhaan Shenoy,Male,44.0,Mansarovar,Regular,Silver,2023-03-29
C12699,Indira Sandhu,Female,41.0,Raja Park,Regular,Gold,2018-06-07
C09190,Reyansh Dutt,Male,41.0,Jagatpura,Regular,Platinum,2021-03-06
C01337,Omya Munshi,Female,38.0,Vaishali Nagar,Regular,Platinum,2024-02-16
C06114,Bhavini Peri,Female,40.0,Civil Lines,Regular,Silver,2023-01-10
C12562,Dipta Chana,Female,57.0,Tonk Road,Regular,Gold,2021-08-16
C05005,Qushi Ben,Female,47.0,Jagatpura,Regular,Gold,2020-02-01
C14243,Nihal Pillai,Male,42.0,Pratap Nagar,Wholesale,Platinum,2020-06-28
C14121,Inaya Pai,Female,37.0,Shyam Nagar,Premium,Platinum,2018-01-30
C03586,Gauri Date,Female,40.0,Malviya Nagar,Premium,Platinum,2023-03-15
C11818,Neel Rana,Male,27.0,C-Scheme,Regular,Platinum,2020-05-08
C00473,Max Sibal,Male,25.0,Bapu Nagar,Premium,Platinum,2023-08-17
C08862,Ekanta Sami,Female,34.0,Tonk Road,Regular,Silver,2021-01-10
C01781,Baghyawati Muni,Female,51.0,Vidyadhar Nagar,Regular,Silver,2019-02-27
C00522,Wriddhish Palla,Male,45.0,Sikar Road,Regular,Gold,2025-12-29
C01105,Azad Sridhar,Male,32.0,Durgapura,Regular,Silver,2025-01-09
C12359,Aarna Sama,Female,41.0,Civil Lines,Regular,Silver,2018-09-16
C01421,Upma Misra,Female,39.0,Pratap Nagar,Regular,Gold,2020-11-16
C06480,Jeet Sankar,Male,39.0,Jagatpura,Regular,Gold,2023-09-30
C13215,Yoshita Thakur,Female,30.0,Durgapura,Regular,Gold,2024-10-21
C07450,Manya Jayaraman,Female,59.0,Bani Park,Regular,Platinum,2019-01-25
C14491,Shivansh Khatri,Male,29.0,Ajmer Road,Regular,Platinum,2024-01-02
C09271,Amruta Hayer,Female,34.0,Mansarovar,Regular,Silver,2018-05-10
C03865,Chakradev Ramesh,Male,23.0,Mansarovar,Regular,Silver,2019-08-14
C13740,Kala Nagar,Female,42.0,Vaishali Nagar,Regular,Gold,2025-05-04
C04257,Janani Nagarajan,Female,61.0,Malviya Nagar,Regular,Silver,2018-08-04
C03545,Sachi Gera,Female,28.0,Mansarovar,Regular,Silver,2021-01-02
C07502,Sanaya Grewal,Female,35.0,Malviya Nagar,Regular,Gold,2020-01-11
C10498,Dhriti Ram,Female,41.0,Pratap Nagar,Premium,Platinum,2022-07-10
C07737,Chandresh Chakrabarti,Male,25.0,Mansarovar,Regular,Silver,2020-04-24
C06980,Zayan Tripathi,Male,38.0,Jhotwara,Regular,Gold,2024-01-15
C09363,Dominic Divan,Male,48.0,Raja Park,Regular,Silver,2020-11-20
C10857,Jason Modi,Male,34.0,Sikar Road,Premium,Platinum,2023-06-14
C09090,Gabriel Bhatnagar,Male,52.0,Vidyadhar Nagar,Premium,Platinum,2024-02-13
C10845,Samuel Subramaniam,Male,25.0,Pratap Nagar,Regular,Gold,2024-02-14
C14467,Wyatt Shanker,Male,43.0,Pratap Nagar,Regular,Silver,2019-04-06
C02735,Azad Kibe,Male,44.0,Sodala,Regular,Gold,2020-05-24
C10005,Falan Palla,Male,18.0,C-Scheme,Regular,Silver,2023-03-24
C07249,Samarth Shroff,Male,18.0,Sikar Road,Regular,Gold,2019-05-16
C10176,Onveer Tara,Male,32.0,Mansarovar,Regular,Silver,2018-12-30
C09125,Janani Borah,Female,40.0,Vaishali Nagar,Regular,Silver,2019-01-15
C07156,Balveer Golla,Male,37.0,Mansarovar,Premium,Silver,2018-12-21
C13874,Sneha Gulati,Female,50.0,Durgapura,Regular,Silver,2018-09-19
C08522,Nidra Wali,Female,35.0,Bani Park,Regular,Gold,2018-11-06
C08957,Janya Agrawal,Female,53.0,Vidyadhar Nagar,Regular,Gold,2024-09-07
C06419,Janani Basak,Female,40.0,Jagatpura,Regular,Gold,2021-06-09
C00108,Kevin Magar,Male,50.0,Pratap Nagar,Regular,Silver,2019-01-13
C06971,Pooja Sarraf,Female,50.0,Mansarovar,Wholesale,Platinum,2023-05-11
C09516,Charles Ramachandran,Male,53.0,Vaishali Nagar,Regular,Gold,2022-11-06
C14487,Ronith Korpal,Male,48.0,Vidyadhar Nagar,Regular,Silver,2021-06-25
C14516,Faris Panchal,Male,29.0,Civil Lines,Regular,Platinum,2019-08-05
C10866,Tanmayi Luthra,Female,43.0,Shyam Nagar,Regular,Silver,2018-05-02
C05288,Girindra Bhattacharyya,Male,33.0,Sodala,Regular,Gold,2018-07-23
C14351,Chandani Prabhakar,Female,52.0,Civil Lines,Regular,Gold,2024-10-13
C07717,Divya Bail,Female,36.0,Malviya Nagar,Regular,Gold,2019-04-05
C03791,Harrison Peri,Male,37.0,Bani Park,Regular,Gold,2019-05-05
C08135,Aryan Rai,Male,59.0,Malviya Nagar,Regular,Gold,2023-03-14
C12141,Peter Aggarwal,Male,28.0,Ajmer Road,Regular,Silver,2020-11-13
C10915,Girish Karnik,Male,25.0,Mansarovar,Regular,Silver,2024-01-19
C11291,Raghav Lala,Male,18.0,Vidyadhar Nagar,Regular,Gold,2020-12-01
C01949,Abeer Ravi,Male,38.0,Bapu Nagar,Premium,Platinum,2024-01-09
C05759,Chaitaly Golla,Female,65.0,Ajmer Road,Regular,Silver,2025-12-24
C08047,Anika Contractor,Female,25.0,Vidyadhar Nagar,Premium,Platinum,2023-07-06
C08223,Ansh Bora,Male,57.0,Vaishali Nagar,Regular,Gold,2023-07-10
C02026,Anvi Peri,Female,43.0,Tonk Road,Regular,Gold,2022-12-31
C03742,Simon Char,Male,55.0,Malviya Nagar,Regular,Silver,2023-06-11
C08149,Ojasvi Karpe,Female,46.0,Raja Park,Regular,Platinum,2023-11-11
C04536,Ekantika Wagle,Female,18.0,Raja Park,Premium,Silver,2024-03-07
C05491,Manan Sinha,Male,30.0,C-Scheme,Regular,Gold,2025-01-20
C07543,Anusha Kannan,Female,34.0,Vidyadhar Nagar,Premium,Gold,2025-01-24
C12080,Upkaar Bhatia,Male,45.0,Durgapura,Regular,Gold,2023-10-03
C00034,Jagdish Kulkarni,Male,18.0,Shyam Nagar,Regular,Gold,2025-08-15
C00567,Aachal Shukla,Female,46.0,Pratap Nagar,Regular,Gold,2021-05-12
C01775,Hiral Munshi,Female,37.0,Vidyadhar Nagar,Regular,Silver,2019-03-10
C02041,Ronith Deol,Male,45.0,Shyam Nagar,Regular,Gold,2018-11-22
C06030,Bhavini Natt,Female,29.0,Mansarovar,Regular,Gold,2021-08-21
C08536,Eta Narayanan,Female,35.0,Vaishali Nagar,Regular,Silver,2024-11-10
C12180,Chandani Mittal,Female,28.0,Bani Park,Premium,Gold,2023-11-13
C10552,Ishita Thaman,Female,38.0,Bani Park,Regular,Silver,2019-05-24
C02193,Vyanjana Borra,Female,26.0,Vaishali Nagar,Regular,Silver,2022-08-28
C12655,Naveen Goda,Male,31.0,Shyam Nagar,Regular,Silver,2022-01-22
C02076,Kavya Solanki,Female,44.0,Raja Park,Premium,Platinum,2023-12-18
C02583,Aradhana Vasa,Female,49.0,Durgapura,Regular,Gold,2020-04-27
C04363,Sai Loyal,Male,46.0,Bani Park,Regular,Platinum,2018-08-29
C10175,Ati Kapadia,Female,39.0,Vidyadhar Nagar,Regular,Silver,2025-03-15
C09565,Falak Raghavan,Female,35.0,Ajmer Road,Premium,Gold,2019-02-11
C14051,Advika Bansal,Female,45.0,Bapu Nagar,Regular,Silver,2024-03-24
C10018,Yashawini Mammen,Female,21.0,Sikar Road,Regular,Silver,2025-11-01
C04999,Timothy Sampath,Male,29.0,Sikar Road,Premium,Gold,2023-02-11
C02697,Bakhshi Brahmbhatt,Male,44.0,Tonk Road,Regular,Gold,2021-06-22
C13084,Harini Panchal,Female,51.0,Vaishali Nagar,Regular,Gold,2019-07-15
C14718,Watika Atwal,Female,31.0,Jagatpura,Regular,Platinum,2020-12-23
C03288,Devansh Singh,Male,54.0,Tonk Road,Regular,Silver,2018-08-29
C03557,Chameli Koshy,Female,44.0,Vidyadhar Nagar,Regular,Silver,2025-09-25
C06207,Ishwar Badal,Male,36.0,Pratap Nagar,Regular,Platinum,2021-04-03
C02090,Advaith Mane,Male,30.0,Bani Park,Regular,Platinum,2020-12-27
C14281,Warjas Thakur,Male,33.0,Bani Park,Regular,Silver,2018-01-25
C06724,Hemangini Trivedi,Female,60.0,Raja Park,Regular,Silver,2020-05-02
C01697,Aarnav Soni,Male,34.0,Sikar Road,Regular,Gold,2024-11-27
C11653,Simon Lalla,Male,57.0,Jhotwara,Premium,Silver,2019-03-09
C03139,Charan Bobal,Male,39.0,Malviya Nagar,Wholesale,Gold,2024-09-11
C14480,Saumya Khanna,Female,27.0,Shyam Nagar,Regular,Silver,2021-07-26
C13943,Ekani Nagarajan,Female,31.0,Jagatpura,Premium,Platinum,2025-02-26
C03682,Atharv Walla,Male,60.0,Mansarovar,Premium,Gold,2024-07-21
C03631,Pahal Atwal,Female,24.0,Vidyadhar Nagar,Premium,Gold,2024-01-04
C04107,Harrison Dutta,Male,38.0,Ajmer Road,Premium,Gold,2022-10-15
C06581,Zashil Nigam,Male,45.0,Tonk Road,Premium,Gold,2018-08-26
C12640,Balveer Bhardwaj,Male,32.0,Durgapura,Regular,Gold,2023-04-20
C04944,Harrison Sarna,Male,34.0,Mansarovar,Premium,Platinum,2020-10-05
C03761,Ishwar Kuruvilla,Male,42.0,Raja Park,Regular,Gold,2022-08-10
C05017,Yutika Pandit,Female,45.0,Sikar Road,Premium,Gold,2024-01-29
C09297,Ekta Dave,Female,43.0,Jhotwara,Wholesale,Platinum,2020-07-13
C00743,Hritik Pant,Male,31.0,Mansarovar,Regular,Silver,2023-02-22
C13645,Reyansh Bir,Male,28.0,Pratap Nagar,Regular,Gold,2018-11-14
C12693,Advik Rattan,Male,55.0,Mansarovar,Regular,Gold,2018-06-13
C07141,Aashi Chandran,Female,31.0,Jhotwara,Regular,Platinum,2025-02-12
C04612,Kiaan Malhotra,Male,30.0,Malviya Nagar,Regular,Silver,2018-11-19
C14938,Hiral Keer,Female,42.0,Mansarovar,Regular,Gold,2020-07-04
C07471,Ekanta Keer,Female,61.0,Vaishali Nagar,Premium,Gold,2023-06-28
C10013,Varenya Sundaram,Female,32.0,Jagatpura,Regular,Silver,2023-04-12
C02722,Ishwar Sahni,Male,42.0,Sikar Road,Regular,Gold,2018-06-25
C02983,Lipika Balakrishnan,Female,37.0,Sodala,Regular,Gold,2022-07-24
C03548,Neha Kala,Female,32.0,C-Scheme,Regular,Gold,2025-08-28
C00841,Bimala Chaudry,Female,30.0,Jagatpura,Regular,Gold,2022-08-21
C02247,Arya Goyal,Female,26.0,Bani Park,Regular,Gold,2019-11-25
C00267,Rachit Apte,Male,46.0,Bani Park,Regular,Silver,2021-02-14
C10882,Omkaar Loke,Male,34.0,Raja Park,Regular,Platinum,2022-09-06
C12641,Ryan Mander,Male,40.0,Tonk Road,Regular,Gold,2025-11-13
C12698,Reva Shukla,Female,34.0,Bani Park,Premium,Gold,2025-12-03
C09262,Bahadurjit Pathak,Male,35.0,Bani Park,Regular,Gold,2021-04-03
C10222,Hitesh Kurian,Male,38.0,Shyam Nagar,Regular,Silver,2023-03-19
C09081,Sneha Banerjee,Female,40.0,Civil Lines,Regular,Gold,2022-10-07
C08127,Vanya Basu,Female,27.0,Malviya Nagar,Regular,Silver,2021-11-13
C10281,Anamika Issac,Female,23.0,Sodala,Premium,Gold,2025-04-05
C00521,Niharika Rege,Female,25.0,Mansarovar,Regular,Gold,2025-01-09
C08131,Naveen Devan,Male,38.0,Raja Park,Premium,Gold,2023-12-01
C01520,Dalbir Bhatti,Male,46.0,Jhotwara,Regular,Platinum,2019-11-23
C03499,Sarthak Bose,Male,30.0,Vidyadhar Nagar,Regular,Silver,2018-08-28
C08165,Advik Tak,Male,35.0,Mansarovar,Regular,Gold,2025-09-26
C03611,Sachi Bobal,Female,43.0,Durgapura,Regular,Silver,2025-05-30
C09214,Wazir Brar,Male,18.0,Pratap Nagar,Regular,Silver,2023-08-23
C09399,Hitesh Ahluwalia,Male,51.0,Jhotwara,Regular,Silver,2023-08-02
C06676,Aadi Mani,Male,23.0,C-Scheme,Regular,Silver,2018-05-15
C06911,Chaman Bhargava,Female,39.0,Mansarovar,Regular,Silver,2020-07-09
C07345,Samuel Rege,Male,33.0,Vidyadhar Nagar,Regular,Silver,2025-12-01
C09158,Yahvi Nadig,Female,51.0,Jhotwara,Regular,Silver,2024-10-22
C04284,Sathvik Talwar,Male,35.0,Tonk Road,Regular,Silver,2018-05-16
C07012,Maanav Mangat,Male,21.0,Jagatpura,Premium,Gold,2020-03-10
C03896,Harsh Sood,Male,26.0,Malviya Nagar,Regular,Silver,2023-12-06
C00059,Chanchal Rajagopalan,Female,19.0,Malviya Nagar,Regular,Gold,2024-06-16
C02024,Abhiram Bumb,Male,18.0,Durgapura,Wholesale,Platinum,2023-08-24
C10663,Laban Sankaran,Male,31.0,Sikar Road,Premium,Platinum,2019-11-08
C06406,Faqid Prasad,Male,43.0,Jhotwara,Regular,Silver,2022-05-03
C14547,Suhani Viswanathan,Female,41.0,Sodala,Regular,Silver,2023-03-04
C09619,Wahab Dhingra,Male,23.0,Bapu Nagar,Regular,Silver,2025-06-05
C03257,Rayaan Subramaniam,Male,37.0,Vaishali Nagar,Premium,Platinum,2024-10-13
C07237,Nidra Parsa,Female,56.0,Sikar Road,Premium,Silver,2018-03-14
C12853,Naksh Saraf,Male,46.0,Mansarovar,Regular,Gold,2021-03-23
C04417,Qarin Narayan,Male,27.0,Pratap Nagar,Regular,Gold,2025-09-20
C13140,Laksh Chatterjee,Male,31.0,Pratap Nagar,Wholesale,Platinum,2022-06-21
C07880,Azaan Arya,Male,26.0,Civil Lines,Wholesale,Gold,2024-07-07
C05922,Ansh Parmar,Male,36.0,Tonk Road,Wholesale,Platinum,2019-08-12
C13069,Isaiah Chaudhary,Male,22.0,Mansarovar,Regular,Silver,2025-08-09
C03873,Rohan Borra,Male,18.0,Tonk Road,Regular,Silver,2023-07-14
C10676,Arunima Raval,Female,43.0,Durgapura,Premium,Silver,2024-06-17
C13752,Abhimanyu Venkatesh,Male,41.0,Jagatpura,Regular,Silver,2025-12-06
C09289,Yashvi Datta,Female,60.0,C-Scheme,Premium,Gold,2024-10-12
C12954,Bachittar Mangal,Male,48.0,Bani Park,Regular,Silver,2020-07-01
C14454,Onveer Karan,Male,44.0,Mansarovar,Regular,Gold,2025-04-16
C05644,Ekansh Cherian,Male,33.0,Bani Park,Regular,Silver,2023-08-17
C05671,Lipika Vyas,Female,40.0,Sikar Road,Premium,Gold,2024-03-03
C09432,Falak Buch,Female,18.0,Sikar Road,Regular,Silver,2024-05-23
C10327,Ikshita Shan,Female,51.0,Malviya Nagar,Regular,Silver,2018-04-09
C12316,Triveni Dass,Female,29.0,Tonk Road,Regular,Silver,2019-03-26
C13312,Girish Seshadri,Male,36.0,Sodala,Regular,Silver,2024-09-26
C11237,Arjun Bhardwaj,Male,52.0,Durgapura,Regular,Silver,2020-12-23
C11805,Balveer Patla,Male,44.0,Durgapura,Premium,Platinum,2024-12-10
C05110,Kavya Bansal,Female,29.0,Jhotwara,Premium,Gold,2020-07-15
C01689,Upasna Master,Female,51.0,C-Scheme,Regular,Gold,2022-04-02
C06468,Advay Swaminathan,Male,20.0,Bani Park,Regular,Gold,2020-04-21
C09077,Falguni Ravi,Female,37.0,Ajmer Road,Regular,Silver,2022-10-26
C08177,Nidra Baria,Female,49.0,Mansarovar,Premium,Silver,2022-01-06
C13670,Priya Swamy,Female,51.0,Malviya Nagar,Regular,Gold,2025-05-20
C08646,Sarthak Kata,Male,44.0,Ajmer Road,Regular,Silver,2025-12-07
C00616,Luke Nayar,Male,40.0,Mansarovar,Regular,Silver,2019-03-23
C03302,Upasna Dugal,Female,39.0,Sikar Road,Regular,Gold,2020-08-18
C01985,Girish Lad,Male,31.0,Bani Park,Regular,Silver,2019-08-13
C02602,Laksh Ramesh,Male,24.0,Jhotwara,Regular,Gold,2025-02-06
C04094,Yashvi Chaudhry,Female,43.0,Raja Park,Regular,Gold,2019-05-21
C10363,Rushil Mukherjee,Male,37.0,Jagatpura,Regular,Silver,2021-03-13
C14518,Ayushman Date,Male,38.0,Tonk Road,Premium,Platinum,2019-03-16
C08955,Ekansh Shere,Male,36.0,Bapu Nagar,Regular,Silver,2024-10-06
C04695,Samesh Konda,Male,38.0,Vaishali Nagar,Premium,Gold,2022-08-11
C08673,Lavanya Badal,Female,35.0,Sikar Road,Premium,Platinum,2020-09-14
